60,63;0;0
56,60;0;0
56,56;0;0
56,52;0;0
56,48;0;0
56,44;0;0
56,40;0;0
54,62;0;0
56,36;0;0
56,32;0;0
56,28;0;0
56,24;0;0
56,20;0;0
54,60;0;0
56,16;0;0
56,12;0;0
56,8;0;0
56,4;0;0
56,0;0;0
52,0;0;0
52,4;0;0
52,8;0;0
52,12;0;0
52,16;0;0
52,20;0;0
52,24;0;0
52,28;0;0
52,32;0;0
54,58;0;0
54,56;0;0
54,54;0;0
54,52;0;0
54,50;0;0
54,48;0;0
54,46;0;0
54,44;0;0
54,42;0;0
54,40;0;0
54,38;0;0
54,36;0;0
52,36;0;0
52,38;0;0
52,40;0;0
52,42;0;0
52,44;0;0
52,46;0;0
52,48;0;0
52,50;0;0
50,60;0;0
50,56;0;0
50,52;0;0
46,60;0;0
46,56;0;0
46,52;0;0
48,48;0;0
48,44;0;0
48,40;0;0
48,36;0;0
48,32;0;0
48,28;0;0
48,24;0;0
48,20;0;0
48,16;0;0
48,12;0;0
48,8;0;0
48,4;0;0
48,0;0;0
42,60;0;0
42,56;0;0
42,52;0;0
44,48;0;0
44,44;0;0
44,40;0;0
44,36;0;0
44,32;0;0
44,28;0;0
44,24;0;0
44,20;0;0
44,16;0;0
44,12;0;0
44,8;0;0
44,4;0;0
44,0;0;0
38,60;0;0
38,56;0;0
38,52;0;0
40,48;0;0
40,44;0;0
40,40;0;0
40,36;0;0
40,32;0;0
40,28;0;0
40,24;0;0
40,20;0;0
40,16;0;0
40,12;0;0
40,8;0;0
40,4;0;0
40,0;0;0
34,60;0;0
34,56;0;0
34,52;0;0
36,48;0;0
36,44;0;0
36,40;0;0
36,36;0;0
36,32;0;0
36,28;0;0
36,24;0;0
36,20;0;0
36,16;0;0
36,12;0;0
36,8;0;0
36,4;0;0
36,0;0;0
30,60;0;0
30,56;0;0
32,54;0;0
26,60;0;0
26,56;0;0
22,60;0;0
22,56;0;0
18,60;0;0
20,58;0;0
32,0;0;0
32,4;0;0
32,8;0;0
32,12;0;0
32,16;0;0
32,20;0;0
32,24;0;0
34,28;0;0
32,30;0;0
32,34;0;0
32,38;0;0
32,42;0;0
32,46;0;0
28,0;0;0
28,4;0;0
28,8;0;0
28,12;0;0
28,16;0;0
28,20;0;0
28,24;0;0
28,28;0;0
28,32;0;0
28,36;0;0
28,40;0;0
28,44;0;0
28,48;0;0
28,52;0;0
24,52;0;0
24,48;0;0
32,28;0;0
24,44;0;0
24,40;0;0
24,36;0;0
24,32;0;0
24,28;0;0
24,24;0;0
24,20;0;0
24,16;0;0
24,12;0;0
32,52;0;0
32,50;0;0
34,50;0;0
24,8;0;0
24,4;0;0
24,0;0;0
20,0;0;0
20,4;0;0
20,8;0;0
20,12;0;0
20,16;0;0
20,20;0;0
20,24;0;0
20,28;0;0
20,32;0;0
20,36;0;0
20,40;0;0
20,44;0;0
20,48;0;0
20,52;0;0
16,0;0;0
20,56;0;0
16,4;0;0
16,8;0;0
16,12;0;0
16,16;0;0
16,20;0;0
16,24;0;0
16,28;0;0
16,32;0;0
16,36;0;0
16,40;0;0
16,44;0;0
16,48;0;0
16,52;0;0
16,56;0;0
14,60;0;0
12,0;0;0
14,4;0;0
14,6;0;0
12,8;0;0
12,12;0;0
12,16;0;0
12,20;0;0
12,24;0;0
12,28;0;0
12,32;0;0
10,4;0;0
12,36;0;0
12,40;0;0
12,44;0;0
12,48;0;0
12,52;0;0
12,56;0;0
10,60;0;0
8,0;0;0
8,8;0;0
8,12;0;0
8,16;0;0
8,20;0;0
8,24;0;0
10,28;0;0
6,4;0;0
4,0;0;0
0,0;0;0
2,4;0;0
4,8;0;0
0,8;0;0
4,12;0;0
0,12;0;0
4,16;0;0
0,16;0;0
4,20;0;0
0,20;0;0
4,24;0;0
0,24;0;0
8,30;0;0
8,34;0;0
8,38;0;0
8,42;0;0
8,46;0;0
8,50;0;0
8,28;0;0
4,28;0;0
0,28;0;0
4,32;0;0
0,32;0;0
8,54;0;0
10,58;0;0
0,6;0;0
4,36;0;0
0,36;0;0
4,40;0;0
0,40;0;0
4,44;0;0
0,44;0;0
4,48;0;0
0,48;0;0
0,4;0;0
4,52;0;0
0,52;0;0
6,60;0;0
4,56;0;0
0,56;0;0
2,60;0;0
8,58;0;0
0,60;0;0
0,62;0;0
